"COUNTY_ID","DB_ID","STATE_ID","NAME","SIZE_CODE","ACCOUNTS","USPS_STATE_CODE"
159,0,3,"GREENE",9,2253,"055"
160,0,3,"HEMPSTEAD",9,290,"057"
161,0,3,"HOT SPRING",9,7937,"059"
162,0,3,"HOWARD",9,961,"061"
163,0,3,"INDEPENDENCE",9,1403,"063"
164,0,3,"IZARD",9,706,"065"
165,0,3,"JACKSON",9,295,"067"
166,0,3,"JEFFERSON",8,3873,"069"
167,0,3,"JOHNSON",9,1552,"071"
168,0,3,"LAFAYETTE",9,1339,"073"
169,0,3,"LAWRENCE",9,515,"075"
170,0,3,"LEE",9,1603,"077"
171,0,3,"LINCOLN",9,1602,"079"
172,0,3,"LITTLE RIVER",9,1005,"081"
173,0,3,"LOGAN",9,1508,"083"
174,0,3,"LONOKE",7,5542,"085"
175,0,3,"MADISON",9,1548,"087"
176,0,3,"MARION",9,291,"089"
177,0,3,"MILLER",8,2335,"091"
178,0,3,"MISSISSIPPI",9,2461,"093"
179,0,3,"MONROE",9,413,"095"
180,0,3,"MONTGOMERY",9,688,"097"
181,0,3,"NEVADA",9,481,"099"
182,0,3,"NEWTON",9,1173,"101"
183,0,3,"OUACHITA",9,883,"103"
184,0,3,"PERRY",9,479,"105"
185,0,3,"PHILLIPS",9,1280,"107"
186,0,3,"PIKE",9,633,"109"
187,0,3,"POINSETT",9,1499,"111"
188,0,3,"POLK",9,1509,"113"
189,0,3,"POPE",9,2538,"115"
190,0,3,"PRAIRIE",9,2235,"117"
191,0,3,"PULASKI",7,21762,"119"
192,0,3,"RANDOLPH",9,959,"121"
193,0,3,"SAINT FRANCIS",9,876,"123"
194,0,3,"SALINE",7,8736,"125"
195,0,3,"SCOTT",9,736,"127"
196,0,3,"SEARCY",9,98,"129"
197,0,3,"SEBASTIAN",8,6213,"131"
198,0,3,"SEVIER",9,597,"133"
199,0,3,"SHARP",9,628,"135"
200,0,3,"STONE",9,854,"137"
201,0,3,"UNION",9,2832,"139"
202,0,3,"VAN BUREN",9,892,"141"
203,0,3,"WASHINGTON",8,5850,"143"
204,0,3,"WHITE",8,6003,"145"
205,0,3,"WOODRUFF",9,326,"147"
206,0,3,"YELL",9,160,"149"
207,0,5,"VIP",0,64,"000"
208,0,5,"ALAMEDA",6,44729,"001"
209,0,5,"ALPINE",9,257,"003"
210,0,5,"AMADOR",9,2074,"005"
211,0,5,"BUTTE",8,4681,"007"
212,0,5,"CALAVERAS",9,2656,"009"
213,0,5,"COLUSA",9,1556,"011"
214,0,5,"CONTRA COSTA",6,40818,"013"
215,0,5,"DEL NORTE",9,471,"015"
216,0,5,"EL DORADO",7,10558,"017"
217,0,5,"FRESNO",7,48214,"019"
218,0,5,"GLENN",9,1537,"021"
219,0,5,"HUMBOLDT",8,4178,"023"
220,0,5,"IMPERIAL",8,7229,"025"
221,0,5,"INYO",9,3028,"027"
222,0,5,"KERN",7,49628,"029"
223,0,5,"KINGS",8,6928,"031"
224,0,5,"LAKE",9,4265,"033"
225,0,5,"LASSEN",9,1555,"035"
226,0,5,"LOS ANGELES",6,910850,"037"
227,0,5,"MADERA",7,8061,"039"
228,0,5,"MARIN",6,5656,"041"
229,0,5,"MARIPOSA",9,1179,"043"
230,0,5,"MENDOCINO",8,4773,"045"
231,0,5,"MERCED",8,15463,"047"
232,0,5,"MODOC",9,512,"049"
233,0,5,"MONO",9,869,"051"
234,0,5,"MONTEREY",8,22494,"053"
235,0,5,"NAPA",6,9920,"055"
236,0,5,"NEVADA",8,4234,"057"
237,0,5,"ORANGE",6,130210,"059"
238,0,5,"PLACER",7,19510,"061"
239,0,5,"PLUMAS",9,2084,"063"
240,0,5,"RIVERSIDE",6,116833,"065"
241,0,5,"SACRAMENTO",7,65679,"067"
242,0,5,"SAN BENITO",9,5014,"069"
243,0,5,"SAN BERNARDINO",6,87026,"071"
244,0,5,"SAN DIEGO",7,141679,"073"
245,0,5,"SAN FRANCISCO",6,16367,"075"
246,0,5,"SAN JOAQUIN",7,31870,"077"
247,0,5,"SAN LUIS OBISPO",8,13378,"079"
248,0,5,"SAN MATEO",6,21454,"081"
249,0,5,"SANTA BARBARA",7,12141,"083"
250,0,5,"SANTA CLARA",6,46482,"085"
251,0,5,"SANTA CRUZ",6,4824,"087"
252,0,5,"SHASTA",8,5600,"089"
253,0,5,"SIERRA",9,319,"091"
254,0,5,"SISKIYOU",9,2342,"093"
255,0,5,"SOLANO",6,16421,"095"
256,0,5,"SONOMA",6,16842,"097"
257,0,5,"STANISLAUS",7,32161,"099"
258,0,5,"SUTTER",8,4999,"101"
259,0,5,"TEHAMA",9,4406,"103"
260,0,5,"TRINITY",9,1062,"105"
261,0,5,"TULARE",8,29938,"107"
262,0,5,"TUOLUMNE",9,2608,"109"
263,0,5,"VENTURA",6,34580,"111"
264,0,5,"YOLO",7,10402,"113"
265,0,5,"YUBA",8,4826,"115"
266,0,6,"VIP",0,19,"000"
267,0,6,"ADAMS",7,15417,"001"
268,0,6,"ALAMOSA",9,59,"003"
269,0,6,"ARAPAHOE",7,8456,"005"
270,0,6,"ARCHULETA",9,2218,"007"
271,0,6,"BACA",9,494,"009"
272,0,6,"BENT",9,29,"011"
273,0,6,"BOULDER",7,4065,"013"
274,0,6,"BROOMFIELD",7,1024,"014"
275,0,6,"CHAFFEE",9,798,"015"
276,0,6,"CHEYENNE",9,109,"017"
277,0,6,"CLEAR CREEK",9,1788,"019"
278,0,6,"CONEJOS",9,1167,"021"
279,0,6,"COSTILLA",9,457,"023"
280,0,6,"CROWLEY",9,183,"025"
281,0,6,"CUSTER",9,462,"027"
282,0,6,"DELTA",9,798,"029"
283,0,6,"DENVER",7,29923,"031"
284,0,6,"DOLORES",9,539,"033"
285,0,6,"DOUGLAS",7,13610,"035"
286,0,6,"EAGLE",9,3319,"037"
287,0,6,"ELBERT",9,3838,"039"
288,0,6,"EL PASO",7,26668,"041"
289,0,6,"FREMONT",9,2136,"043"
290,0,6,"GARFIELD",9,1846,"045"
291,0,6,"GILPIN",9,1623,"047"
292,0,6,"GRAND",9,1947,"049"
293,0,6,"GUNNISON",9,860,"051"
294,0,6,"HINSDALE",9,300,"053"
295,0,6,"HUERFANO",9,704,"055"
296,0,6,"JACKSON",9,177,"057"
297,0,6,"JEFFERSON",7,14100,"059"
298,0,6,"KIOWA",9,175,"061"
299,0,6,"KIT CARSON",9,432,"063"
300,0,6,"LAKE",9,376,"065"
1663,0,27,"HILL",9,133,"041"
1664,0,27,"JEFFERSON",9,1850,"043"
1665,0,27,"JUDITH BASIN",9,118,"045"
1666,0,27,"LAKE",9,1710,"047"
1667,0,27,"LEWIS AND CLARK",9,865,"049"
1668,0,27,"LIBERTY",9,78,"051"
1669,0,27,"LINCOLN",9,1027,"053"
1670,0,27,"MCCONE",9,63,"055"
1671,0,27,"MADISON",9,688,"057"
1672,0,27,"MEAGHER",9,102,"059"
1673,0,27,"MINERAL",9,243,"061"
1674,0,27,"MISSOULA",8,3648,"063"
1675,0,27,"MUSSELSHELL",9,376,"065"
1676,0,27,"PARK",9,800,"067"
1677,0,27,"PETROLEUM",9,26,"069"
1678,0,27,"PHILLIPS",9,57,"071"
1679,0,27,"PONDERA",9,536,"073"
1680,0,27,"POWDER RIVER",9,244,"075"
1681,0,27,"POWELL",9,75,"077"
1682,0,27,"PRAIRIE",9,259,"079"
1683,0,27,"RAVALLI",9,2023,"081"
1684,0,27,"RICHLAND",9,311,"083"
1685,0,27,"ROOSEVELT",9,431,"085"
1686,0,27,"ROSEBUD",9,258,"087"
1687,0,27,"SANDERS",9,602,"089"
1688,0,27,"SHERIDAN",9,126,"091"
1689,0,27,"SILVER BOW",9,262,"093"
1690,0,27,"STILLWATER",9,839,"095"
1691,0,27,"SWEET GRASS",9,72,"097"
1692,0,27,"TETON",9,410,"099"
1693,0,27,"TOOLE",9,232,"101"
1694,0,27,"TREASURE",9,215,"103"
1695,0,27,"VALLEY",9,147,"105"
1696,0,27,"WHEATLAND",9,180,"107"
1697,0,27,"WIBAUX",9,341,"109"
1698,0,27,"YELLOWSTONE",8,4883,"111"
1699,0,30,"VIP",0,0,"000"
1700,0,30,"ADAMS",9,657,"001"
1701,0,30,"ANTELOPE",9,209,"003"
1702,0,30,"ARTHUR",9,37,"005"
1703,0,30,"BANNER",9,184,"007"
1704,0,30,"BLAINE",9,24,"009"
1705,0,30,"BOONE",9,92,"011"
1706,0,30,"BOX BUTTE",9,289,"013"
1707,0,30,"BOYD",9,39,"015"
1708,0,30,"BROWN",9,42,"017"
1709,0,30,"BUFFALO",9,724,"019"
1710,0,30,"BURT",9,176,"021"
1711,0,30,"BUTLER",9,158,"023"
1712,0,30,"CASS",7,1068,"025"
1713,0,30,"CEDAR",9,194,"027"
1714,0,30,"CHASE",9,43,"029"
1715,0,30,"CHERRY",9,120,"031"
1716,0,30,"CHEYENNE",9,299,"033"
1717,0,30,"CLAY",9,126,"035"
1718,0,30,"COLFAX",9,278,"037"
1719,0,30,"CUMING",9,377,"039"
1720,0,30,"CUSTER",9,436,"041"
1721,0,30,"DAKOTA",8,666,"043"
1722,0,30,"DAWES",9,142,"045"
1723,0,30,"DAWSON",9,424,"047"
1724,0,30,"DEUEL",9,140,"049"
1725,0,30,"DIXON",9,170,"051"
1726,0,30,"DODGE",9,1095,"053"
1727,0,30,"DOUGLAS",7,13226,"055"
1728,0,30,"DUNDY",9,38,"057"
1729,0,30,"FILLMORE",9,208,"059"
1730,0,30,"FRANKLIN",9,111,"061"
1731,0,30,"FRONTIER",9,94,"063"
1732,0,30,"FURNAS",9,60,"065"
1733,0,30,"GAGE",9,674,"067"
1734,0,30,"GARDEN",9,41,"069"
1735,0,30,"GARFIELD",9,0,"071"
1736,0,30,"GOSPER",9,238,"073"
1737,0,30,"GRANT",9,60,"075"
1738,0,30,"GREELEY",9,20,"077"
1739,0,30,"HALL",9,1646,"079"
1740,0,30,"HAMILTON",9,408,"081"
1741,0,30,"HARLAN",9,138,"083"
1742,0,30,"HAYES",9,71,"085"
1743,0,30,"HITCHCOCK",9,353,"087"
1744,0,30,"HOLT",9,340,"089"
1745,0,30,"HOOKER",9,47,"091"
1746,0,30,"HOWARD",9,302,"093"
1747,0,30,"JEFFERSON",9,243,"095"
1748,0,30,"JOHNSON",9,207,"097"
1749,0,30,"KEARNEY",9,119,"099"
1750,0,30,"KEITH",9,189,"101"
1751,0,30,"KEYA PAHA",9,2,"103"
1752,0,30,"KIMBALL",9,132,"105"
1753,0,30,"KNOX",9,215,"107"
1754,0,30,"LANCASTER",8,4930,"109"
1755,0,30,"LINCOLN",9,120,"111"
1756,0,30,"LOGAN",9,12,"113"
1757,0,30,"LOUP",9,19,"115"
1758,0,30,"MCPHERSON",9,208,"117"
1759,0,30,"MADISON",9,885,"119"
1760,0,30,"MERRICK",9,334,"121"
1761,0,30,"MORRILL",9,30,"123"
1762,0,30,"NANCE",9,56,"125"
1763,0,30,"NEMAHA",9,162,"127"
1764,0,30,"NUCKOLLS",9,164,"129"
1765,0,30,"OTOE",9,594,"131"
1766,0,30,"PAWNEE",9,50,"133"
1767,0,30,"PERKINS",9,203,"135"
1768,0,30,"PHELPS",9,300,"137"
1769,0,30,"PIERCE",9,169,"139"
1770,0,30,"PLATTE",9,203,"141"
1771,0,30,"POLK",9,721,"143"
1772,0,30,"RED WILLOW",9,32,"145"
1773,0,30,"RICHARDSON",9,158,"147"
1774,0,30,"ROCK",9,60,"149"
1775,0,30,"SALINE",9,201,"151"
1776,0,30,"SARPY",7,2149,"153"
1777,0,30,"SAUNDERS",9,746,"155"
1778,0,30,"SCOTTS BLUFF",9,210,"157"
1779,0,30,"SEWARD",9,423,"159"
1780,0,30,"SHERIDAN",9,324,"161"
1781,0,30,"SHERMAN",9,122,"163"
1782,0,30,"SIOUX",9,77,"165"
1783,0,30,"STANTON",9,128,"167"
1784,0,30,"THAYER",9,113,"169"
1785,0,30,"THOMAS",9,10,"171"
1786,0,30,"THURSTON",9,187,"173"
1787,0,30,"VALLEY",9,158,"175"
1788,0,30,"WASHINGTON",7,1097,"177"
1789,0,30,"WAYNE",9,223,"179"
1790,0,30,"WEBSTER",9,91,"181"
1791,0,30,"WHEELER",9,44,"183"
1792,0,30,"YORK",9,507,"185"
1793,0,34,"VIP",0,4,"000"
1794,0,34,"CHURCHILL",9,1717,"001"
1795,0,34,"CLARK",7,104903,"003"
1796,0,34,"DOUGLAS",9,4301,"005"
1797,0,34,"ELKO",9,3738,"007"
1798,0,34,"ESMERALDA",9,100,"009"
1799,0,34,"EUREKA",9,1233,"011"
1800,0,34,"HUMBOLDT",9,160,"013"
1801,0,34,"LANDER",9,64,"015"
1802,0,34,"LINCOLN",9,246,"017"
1803,0,34,"LYON",9,2681,"019"
1804,0,34,"MINERAL",9,500,"021"
1805,0,34,"NYE",7,3577,"023"
1806,0,34,"PERSHING",9,1217,"027"
1807,0,34,"STOREY",9,1976,"029"
1808,0,34,"WASHOE",7,22417,"031"
1809,0,34,"WHITE PINE",9,272,"033"
1810,0,34,"CARSON CITY",9,271,"510"
1811,0,31,"VIP",0,0,"000"
1812,0,31,"BELKNAP",9,1419,"001"
1813,0,31,"CARROLL",9,1264,"003"
1814,0,31,"CHESHIRE",8,2458,"005"
1815,0,31,"COOS",9,1285,"007"
1816,0,31,"GRAFTON",8,1437,"009"
1817,0,31,"HILLSBOROUGH",6,4590,"011"
1818,0,31,"MERRIMACK",8,3012,"013"
1819,0,31,"ROCKINGHAM",6,4639,"015"
1820,0,31,"STRAFFORD",6,2877,"017"
1821,0,31,"SULLIVAN",9,963,"019"
1822,0,32,"VIP",0,0,"000"
1823,0,32,"ATLANTIC",6,4881,"001"
1824,0,32,"BERGEN",6,10219,"003"
1825,0,32,"BURLINGTON",6,9470,"005"
1826,0,32,"CAMDEN",6,4858,"007"
1827,0,32,"CAPE MAY",6,1862,"009"
1828,0,32,"CUMBERLAND",6,1068,"011"
1829,0,32,"ESSEX",6,8712,"013"
1830,0,32,"GLOUCESTER",6,5202,"015"
1831,0,32,"HUDSON",6,8430,"017"
1832,0,32,"HUNTERDON",6,3331,"019"
1833,0,32,"MERCER",6,3671,"021"
1834,0,32,"MIDDLESEX",6,9910,"023"
1835,0,32,"MONMOUTH",6,10593,"025"
1836,0,32,"MORRIS",6,6476,"027"
1837,0,32,"OCEAN",6,12334,"029"
1838,0,32,"PASSAIC",6,6144,"031"
1839,0,32,"SALEM",6,2127,"033"
1840,0,32,"SOMERSET",6,6561,"035"
1841,0,32,"SUSSEX",6,7269,"037"
1842,0,32,"UNION",6,6889,"039"
1843,0,32,"WARREN",6,3568,"041"
1844,0,33,"VIP",0,0,"000"
1845,0,33,"BERNALILLO",7,24713,"001"
1846,0,33,"CATRON",9,294,"003"
1847,0,33,"CHAVES",9,3362,"005"
1848,0,33,"CIBOLA",9,1304,"006"
1849,0,33,"COLFAX",9,1307,"007"
1850,0,33,"CURRY",9,146,"009"
1851,0,33,"DE BACA",9,155,"011"
1852,0,33,"DONA ANA",8,7900,"013"
1853,0,33,"EDDY",9,3512,"015"
1854,0,33,"GRANT",9,1695,"017"
1855,0,33,"GUADALUPE",9,351,"019"
1856,0,33,"HARDING",9,178,"021"
1857,0,33,"HIDALGO",9,190,"023"
1858,0,33,"LEA",9,4345,"025"
1859,0,33,"LINCOLN",9,1722,"027"
1860,0,33,"LOS ALAMOS",8,964,"028"
1861,0,33,"LUNA",9,1201,"029"
1862,0,33,"MCKINLEY",9,4686,"031"
1863,0,33,"MORA",9,370,"033"
1864,0,33,"OTERO",9,3861,"035"
1865,0,33,"QUAY",9,540,"037"
1866,0,33,"RIO ARRIBA",9,2673,"039"
1867,0,33,"ROOSEVELT",9,2374,"041"
1868,0,33,"SANDOVAL",7,8294,"043"
1869,0,33,"SAN JUAN",8,6682,"045"
1870,0,33,"SAN MIGUEL",9,1842,"047"
1871,0,33,"SANTA FE",8,6128,"049"
1872,0,33,"SIERRA",9,814,"051"
1873,0,33,"SOCORRO",9,805,"053"
1874,0,33,"TAOS",9,2553,"055"
1875,0,33,"TORRANCE",9,1443,"057"
1876,0,33,"UNION",9,55,"059"
1877,0,33,"VALENCIA",7,3119,"061"
1878,0,35,"VIP",0,132,"000"
1879,0,35,"ALBANY",7,5075,"001"
1880,0,35,"ALLEGANY",9,2716,"003"
1881,0,35,"BRONX",6,8449,"005"
1882,0,35,"BROOME",8,3612,"007"
1883,0,35,"CATTARAUGUS",8,3697,"009"
1884,0,35,"CAYUGA",7,2943,"011"
1885,0,35,"CHAUTAUQUA",8,3827,"013"
1886,0,35,"CHEMUNG",8,2705,"015"
1887,0,35,"CHENANGO",9,1356,"017"
1888,0,35,"CLINTON",8,2125,"019"
1889,0,35,"COLUMBIA",8,2547,"021"
1890,0,35,"CORTLAND",9,498,"023"
1891,0,35,"DELAWARE",9,2405,"025"
1892,0,35,"DUTCHESS",6,4035,"027"
1893,0,35,"ERIE",7,20789,"029"
1894,0,35,"ESSEX",9,1167,"031"
1895,0,35,"FRANKLIN",9,1601,"033"
1896,0,35,"FULTON",9,1342,"035"
1897,0,35,"GENESEE",7,2241,"037"
1898,0,35,"GREENE",9,3120,"039"
1899,0,35,"HAMILTON",9,599,"041"
1900,0,35,"HERKIMER",8,2635,"043"
1901,0,35,"JEFFERSON",8,4040,"045"
1902,0,35,"KINGS",6,23558,"047"
1903,0,35,"LEWIS",9,676,"049"
1904,0,35,"LIVINGSTON",7,1853,"051"
1905,0,35,"MADISON",7,1510,"053"
1906,0,35,"MONROE",7,14121,"055"
1907,0,35,"MONTGOMERY",7,889,"057"
1908,0,35,"NASSAU",6,10321,"059"
1909,0,35,"NEW YORK",6,13653,"061"
1910,0,35,"NIAGARA",7,7479,"063"
1911,0,35,"ONEIDA",8,4407,"065"
1912,0,35,"ONONDAGA",7,7406,"067"
1913,0,35,"ONTARIO",7,3180,"069"
1914,0,35,"ORANGE",6,6145,"071"
1915,0,35,"ORLEANS",7,1037,"073"
1916,0,35,"OSWEGO",7,2857,"075"
1917,0,35,"OTSEGO",9,1989,"077"
1918,0,35,"PUTNAM",6,1046,"079"
1919,0,35,"QUEENS",6,21239,"081"
1920,0,35,"RENSSELAER",7,3753,"083"
1921,0,35,"RICHMOND",6,3625,"085"
1922,0,35,"ROCKLAND",6,2277,"087"
1923,0,35,"SAINT LAWRENCE",8,3441,"089"
1924,0,35,"SARATOGA",7,3830,"091"
1925,0,35,"SCHENECTADY",7,2571,"093"
1926,0,35,"SCHOHARIE",7,828,"095"
1927,0,35,"SCHUYLER",9,1187,"097"
1928,0,35,"SENECA",9,1102,"099"
1929,0,35,"STEUBEN",8,2160,"101"
1930,0,35,"SUFFOLK",6,18545,"103"
1931,0,35,"SULLIVAN",8,3668,"105"
1932,0,35,"TIOGA",8,2110,"107"
1933,0,35,"TOMPKINS",8,1496,"109"
1934,0,35,"ULSTER",8,3957,"111"
1935,0,35,"WARREN",8,1747,"113"
1936,0,35,"WASHINGTON",8,2625,"115"
1937,0,35,"WAYNE",7,4171,"117"
1938,0,35,"WESTCHESTER",6,7682,"119"
1939,0,35,"WYOMING",9,1264,"121"
1940,0,35,"YATES",9,787,"123"
1941,0,28,"VIP",0,9,"000"
1942,0,28,"ALAMANCE",7,4415,"001"
1943,0,28,"ALEXANDER",7,3184,"003"
1944,0,28,"ALLEGHANY",9,553,"005"
1945,0,28,"ANSON",9,934,"007"
1946,0,28,"ASHE",9,1257,"009"
1947,0,28,"AVERY",9,1612,"011"
1948,0,28,"BEAUFORT",9,1523,"013"
1949,0,28,"BERTIE",9,1416,"015"
1950,0,28,"BLADEN",9,2670,"017"
1951,0,28,"BRUNSWICK",8,5819,"019"
1952,0,28,"BUNCOMBE",8,6921,"021"
1953,0,28,"BURKE",7,7236,"023"
1954,0,28,"CABARRUS",7,10762,"025"
1955,0,28,"CALDWELL",7,1205,"027"
1956,0,28,"CAMDEN",9,1908,"029"
1957,0,28,"CARTERET",8,2320,"031"
1958,0,28,"CASWELL",9,1953,"033"
1959,0,28,"CATAWBA",7,5229,"035"
1960,0,28,"CHATHAM",7,6819,"037"
1961,0,28,"CHEROKEE",9,1965,"039"
1962,0,28,"CHOWAN",9,61,"041"
1963,0,28,"CLAY",9,105,"043"
1964,0,28,"CLEVELAND",8,2304,"045"
1965,0,28,"COLUMBUS",9,2631,"047"
1966,0,28,"CRAVEN",8,1871,"049"
757,0,16,"HAMILTON",7,17198,"057"
758,0,16,"HANCOCK",7,1233,"059"
759,0,16,"HARRISON",7,470,"061"
760,0,16,"HENDRICKS",7,8995,"063"
761,0,16,"HENRY",9,493,"065"
762,0,16,"HOWARD",8,2170,"067"
763,0,16,"HUNTINGTON",7,1258,"069"
764,0,16,"JACKSON",9,638,"071"
765,0,16,"JASPER",9,1119,"073"
766,0,16,"JAY",9,137,"075"
767,0,16,"JEFFERSON",9,648,"077"
768,0,16,"JENNINGS",9,840,"079"
769,0,16,"JOHNSON",7,8236,"081"
770,0,16,"KNOX",9,961,"083"
771,0,16,"KOSCIUSKO",8,3784,"085"
772,0,16,"LAGRANGE",9,1648,"087"
773,0,16,"LAKE",6,14488,"089"
774,0,16,"LA PORTE",8,4500,"091"
775,0,16,"LAWRENCE",9,2014,"093"
776,0,16,"MADISON",7,2939,"095"
777,0,16,"MARION",7,36722,"097"
778,0,16,"MARSHALL",9,1231,"099"
779,0,16,"MARTIN",9,223,"101"
780,0,16,"MIAMI",9,2327,"103"
781,0,16,"MONROE",8,3092,"105"
782,0,16,"MONTGOMERY",9,568,"107"
783,0,16,"MORGAN",7,3053,"109"
784,0,16,"NEWTON",9,2005,"111"
785,0,16,"NOBLE",9,1999,"113"
786,0,16,"OHIO",7,474,"115"
787,0,16,"ORANGE",9,695,"117"
788,0,16,"OWEN",9,965,"119"
789,0,16,"PARKE",9,1649,"121"
790,0,16,"PERRY",9,1094,"123"
791,0,16,"PIKE",9,849,"125"
792,0,16,"PORTER",6,6072,"127"
793,0,16,"POSEY",8,2039,"129"
794,0,16,"PULASKI",9,1129,"131"
795,0,16,"PUTNAM",9,1409,"133"
796,0,16,"RANDOLPH",9,1666,"135"
797,0,16,"RIPLEY",9,1493,"137"
798,0,16,"RUSH",9,476,"139"
799,0,16,"ST JOSEPH",8,10610,"141"
800,0,16,"SCOTT",7,316,"143"
801,0,16,"SHELBY",7,5664,"145"
802,0,16,"SPENCER",9,1024,"147"
803,0,16,"STARKE",9,665,"149"
804,0,16,"STEUBEN",9,1593,"151"
805,0,16,"SULLIVAN",9,1057,"153"
806,0,16,"SWITZERLAND",9,631,"155"
807,0,16,"TIPPECANOE",8,3296,"157"
808,0,16,"TIPTON",8,2460,"159"
809,0,16,"UNION",9,1018,"161"
810,0,16,"VANDERBURGH",8,6625,"163"
811,0,16,"VERMILLION",8,1120,"165"
812,0,16,"VIGO",8,2027,"167"
813,0,16,"WABASH",9,703,"169"
814,0,16,"WARREN",9,1045,"171"
815,0,16,"WARRICK",8,3554,"173"
816,0,16,"WASHINGTON",9,1488,"175"
817,0,16,"WAYNE",8,1649,"177"
818,0,16,"WELLS",7,304,"179"
819,0,16,"WHITE",9,1558,"181"
820,0,16,"WHITLEY",7,1598,"183"
821,0,13,"VIP",0,39,"000"
822,0,13,"ADAIR",9,555,"001"
823,0,13,"ADAMS",9,94,"003"
824,0,13,"ALLAMAKEE",9,548,"005"
825,0,13,"APPANOOSE",9,511,"007"
826,0,13,"AUDUBON",9,157,"009"
827,0,13,"BENTON",9,826,"011"
828,0,13,"BLACK HAWK",8,3164,"013"
829,0,13,"BOONE",9,921,"015"
830,0,13,"BREMER",9,550,"017"
831,0,13,"BUCHANAN",9,356,"019"
832,0,13,"BUENA VISTA",9,199,"021"
833,0,13,"BUTLER",9,219,"023"
834,0,13,"CALHOUN",9,245,"025"
835,0,13,"CARROLL",9,613,"027"
836,0,13,"CASS",9,357,"029"
837,0,13,"CEDAR",9,610,"031"
838,0,13,"CERRO GORDO",9,1576,"033"
839,0,13,"CHEROKEE",9,352,"035"
840,0,13,"CHICKASAW",9,131,"037"
841,0,13,"CLARKE",9,213,"039"
842,0,13,"CLAY",9,330,"041"
843,0,13,"CLAYTON",9,417,"043"
844,0,13,"CLINTON",9,2133,"045"
845,0,13,"CRAWFORD",9,367,"047"
846,0,13,"DALLAS",7,5397,"049"
847,0,13,"DAVIS",9,99,"051"
848,0,13,"DECATUR",9,250,"053"
849,0,13,"DELAWARE",9,466,"055"
850,0,13,"DES MOINES",9,1635,"057"
851,0,13,"DICKINSON",9,756,"059"
852,0,13,"DUBUQUE",8,2724,"061"
853,0,13,"EMMET",9,281,"063"
854,0,13,"FAYETTE",9,747,"065"
855,0,13,"FLOYD",9,612,"067"
856,0,13,"FRANKLIN",9,708,"069"
857,0,13,"FREMONT",9,628,"071"
858,0,13,"GREENE",9,179,"073"
859,0,13,"GRUNDY",9,631,"075"
860,0,13,"GUTHRIE",9,652,"077"
861,0,13,"HAMILTON",9,118,"079"
862,0,13,"HANCOCK",9,277,"081"
863,0,13,"HARDIN",9,175,"083"
864,0,13,"HARRISON",9,354,"085"
865,0,13,"HENRY",9,508,"087"
866,0,13,"HOWARD",9,309,"089"
867,0,13,"HUMBOLDT",9,539,"091"
868,0,13,"IDA",9,178,"093"
869,0,13,"IOWA",9,292,"095"
870,0,13,"JACKSON",9,316,"097"
871,0,13,"JASPER",9,1785,"099"
872,0,13,"JEFFERSON",9,252,"101"
873,0,13,"JOHNSON",8,4045,"103"
874,0,13,"JONES",9,456,"105"
875,0,13,"KEOKUK",9,684,"107"
876,0,13,"KOSSUTH",9,424,"109"
877,0,13,"LEE",9,916,"111"
878,0,13,"LINN",8,6676,"113"
879,0,13,"LOUISA",9,122,"115"
880,0,13,"LUCAS",9,87,"117"
881,0,13,"LYON",9,435,"119"
882,0,13,"MADISON",9,473,"121"
883,0,13,"MAHASKA",9,1309,"123"
884,0,13,"MARION",9,677,"125"
885,0,13,"MARSHALL",9,960,"127"
886,0,13,"MILLS",9,495,"129"
887,0,13,"MITCHELL",9,130,"131"
888,0,13,"MONONA",9,263,"133"
889,0,13,"MONROE",9,273,"135"
890,0,13,"MONTGOMERY",9,383,"137"
891,0,13,"MUSCATINE",9,1452,"139"
892,0,13,"OBRIEN",9,104,"141"
893,0,13,"OSCEOLA",9,114,"143"
894,0,13,"PAGE",9,264,"145"
895,0,13,"PALO ALTO",9,311,"147"
896,0,13,"PLYMOUTH",9,2252,"149"
897,0,13,"POCAHONTAS",9,265,"151"
898,0,13,"POLK",7,20835,"153"
899,0,13,"POTTAWATTAMIE",7,2604,"155"
900,0,13,"POWESHIEK",9,421,"157"
901,0,13,"RINGGOLD",9,173,"159"
902,0,13,"SAC",9,579,"161"
903,0,13,"SCOTT",7,7192,"163"
904,0,13,"SHELBY",9,402,"165"
905,0,13,"SIOUX",9,866,"167"
906,0,13,"STORY",8,2590,"169"
907,0,13,"TAMA",9,443,"171"
908,0,13,"TAYLOR",9,288,"173"
909,0,13,"UNION",9,494,"175"
910,0,13,"VAN BUREN",9,90,"177"
911,0,13,"WAPELLO",9,60,"179"
912,0,13,"WARREN",7,4827,"181"
913,0,13,"WASHINGTON",9,456,"183"
914,0,13,"WAYNE",9,506,"185"
915,0,13,"WEBSTER",9,1230,"187"
916,0,13,"WINNEBAGO",9,395,"189"
917,0,13,"WINNESHIEK",9,289,"191"
918,0,13,"WOODBURY",8,1920,"193"
919,0,13,"WORTH",9,159,"195"
920,0,13,"WRIGHT",9,510,"197"
921,0,17,"VIP",0,41,"000"
922,0,17,"ALLEN",9,913,"001"
923,0,17,"ANDERSON",9,256,"003"
924,0,17,"ATCHISON",9,331,"005"
925,0,17,"BARBER",9,300,"007"
926,0,17,"BARTON",9,202,"009"
